episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
168,-9.385835,0.124405,0.011722,0.992169,1690,0.001363,10,1.000000,1676,884,0.001941,0.227111,0.476996,0.007812,-626.104126,181.323502,0.000300
169,-8.636741,0.130617,0.011503,0.983940,1704,0.002843,10,1.000000,1651,909,0.029523,0.172723,0.416700,0.007812,-648.405396,157.932175,0.000300
170,-9.532394,0.113220,0.010626,0.993744,1735,0.001744,10,1.000000,1710,850,0.016482,0.139657,0.373707,0.000000,-613.060425,194.231567,0.000300
171,-9.855305,0.104196,0.017991,0.989922,1763,0.003231,10,1.000000,1717,843,0.014029,0.122288,0.349698,0.000000,-634.247986,183.123932,0.000300
172,-10.356063,0.094071,0.013290,0.992801,1701,0.002865,10,1.000000,1677,883,0.016475,0.175561,0.419000,0.000000,-641.975464,200.055725,0.000300
173,-8.595882,0.131832,0.011244,0.994953,1790,0.003425,10,1.000000,1745,815,-0.007970,0.091354,0.302248,0.000000,-611.424866,194.845016,0.000300
174,-9.312211,0.122497,0.010458,0.986985,1697,0.003818,10,1.000000,1701,859,0.009992,0.147882,0.384554,0.000000,-647.697144,195.432220,0.000300
175,-9.430070,0.128052,0.013066,0.991673,1756,0.004052,10,1.000000,1699,861,-0.013023,0.182201,0.426850,0.000000,-634.121216,192.277161,0.000300
176,-9.551876,0.113375,0.015942,0.992521,1734,0.004090,10,1.000000,1693,867,0.001379,0.091611,0.302673,0.000000,-648.138428,206.427933,0.000300
177,-9.751558,0.119216,0.010395,0.984836,1699,0.002369,10,1.000000,1666,894,0.007903,0.192336,0.438561,0.000000,-663.723206,206.286285,0.000300
178,-9.957683,0.111429,0.010698,0.988153,1723,0.001057,10,1.000000,1668,892,0.010720,0.096445,0.310556,0.000000,-677.937866,195.974701,0.000300
179,-9.932967,0.099080,0.006398,0.987164,1749,0.000588,10,1.000000,1738,822,0.000970,0.125988,0.354948,0.000000,-670.273865,212.647705,0.000300
180,-9.186859,0.141319,0.016785,0.991566,1782,0.002932,10,1.000000,1732,828,0.000418,0.215803,0.464546,0.000000,-645.507507,205.313736,0.000300
181,-9.181390,0.121622,0.012104,0.989569,1642,0.001702,10,1.000000,1641,919,0.009910,0.198545,0.445584,0.000000,-709.223633,182.894791,0.000300
182,-11.629596,0.084472,0.017651,0.989717,1651,0.001162,10,1.000000,1621,939,0.001407,0.317400,0.563383,0.000000,-716.491760,205.477859,0.000300
183,-9.991382,0.116155,0.012556,0.990133,1680,0.002375,10,1.000000,1648,912,-0.005445,0.195757,0.442445,0.000000,-644.922852,232.727951,0.000300
184,-9.316011,0.109308,0.011215,0.993196,1695,0.000400,10,1.000000,1653,907,0.008599,0.338875,0.582129,0.000000,-680.027344,213.488525,0.000300
185,-9.110687,0.126068,0.012639,0.990667,1765,0.000978,10,1.000000,1717,843,0.013890,0.176609,0.420249,0.000000,-696.780151,194.994354,0.000300
186,-8.691577,0.133706,0.011166,0.989618,1709,0.003369,10,1.000000,1704,854,0.043766,1.288188,1.175520,0.160281,-723.531677,161.382492,0.000300
187,-10.016515,0.114832,0.011398,0.984568,1665,0.003808,10,1.000000,1660,900,0.006141,0.648419,0.809015,0.046875,-730.900574,197.737335,0.000300
188,-10.083871,0.127258,0.014593,0.981475,1770,0.002998,10,1.000000,1760,799,-0.000384,0.638384,0.799456,0.019531,-656.358887,246.786621,0.000300
189,-9.174010,0.122813,0.007867,0.992138,1726,0.002973,10,1.000000,1699,861,-0.002925,1.731208,1.356781,0.230469,-666.384155,225.045914,0.000300
190,-9.683614,0.117639,0.013337,0.989036,1767,0.002431,10,1.000000,1770,790,0.001040,0.484044,0.695733,0.000000,-618.049133,244.809647,0.000300
191,-9.252187,0.112072,0.015187,0.990235,1708,0.002736,10,1.000000,1680,880,-0.001905,0.717178,0.847281,0.031250,-653.273132,232.748978,0.000300
192,-9.307016,0.121694,0.012508,0.982569,1726,0.002282,10,1.000000,1726,834,-0.001976,0.700177,0.836787,0.007812,-618.118042,226.380630,0.000300
193,-10.142749,0.122581,0.013529,0.990927,1810,0.004108,10,1.000000,1777,783,-0.001739,0.419576,0.650275,0.015625,-647.971130,211.497131,0.000300
194,-8.172210,0.136795,0.011575,0.979411,1790,0.001834,10,1.000000,1759,801,0.048791,0.409941,0.642042,0.011719,-683.997192,172.441925,0.000300
195,-9.563057,0.102986,0.009278,0.988831,1699,0.002824,10,1.000000,1669,891,0.040308,0.296047,0.560158,0.023438,-697.559875,171.239151,0.000300
196,-9.846231,0.105995,0.014450,0.992206,1755,0.003295,10,1.000000,1706,854,0.032688,0.307081,0.554149,0.000000,-694.291687,182.577332,0.000300
197,-8.507643,0.134042,0.011913,0.988148,1702,0.000214,10,1.000000,1659,901,0.031599,0.110534,0.332467,0.000000,-682.262939,196.501862,0.000300
198,-9.876808,0.113837,0.013674,0.982776,1660,0.001679,10,1.000000,1620,940,0.016342,0.199065,0.446167,0.000000,-691.715454,194.577469,0.000300
199,-8.968446,0.129555,0.019265,0.991197,1763,0.002717,10,1.000000,1724,836,-0.000223,0.268556,0.518224,0.000000,-620.758484,226.358658,0.000300
200,-9.376039,0.118302,0.012459,0.991138,1742,0.004130,10,1.000000,1704,856,-0.000103,0.101459,0.318527,0.000000,-625.898376,229.403534,0.000300
201,-8.725077,0.113181,0.008466,0.992570,1644,0.002847,10,1.000000,1624,936,0.027053,0.120399,0.347625,0.007812,-655.315796,195.656174,0.000300
202,-9.419675,0.114371,0.010624,0.992280,1706,0.003972,10,1.000000,1676,884,0.008091,0.180006,0.424271,0.000000,-646.741028,188.993225,0.000300
203,-9.352757,0.131416,0.013756,0.994246,1703,0.002471,10,1.000000,1655,905,0.011637,0.196147,0.442885,0.003906,-641.499390,184.249237,0.000300
204,-8.962424,0.125850,0.009360,0.988822,1667,0.003441,10,1.000000,1632,928,0.042256,0.175765,0.419297,0.003906,-653.101013,176.984421,0.000300
205,-9.554402,0.114962,0.013647,0.985938,1702,0.001518,10,1.000000,1674,886,0.019331,0.178844,0.422899,0.000000,-648.588989,194.842300,0.000300
206,-9.555895,0.117877,0.011598,0.991931,1658,0.003120,10,1.000000,1626,934,0.006621,0.240101,0.490001,0.000000,-663.449158,188.604523,0.000300
207,-9.093660,0.128464,0.011194,0.983410,1682,0.003527,10,1.000000,1671,889,0.028619,0.333464,0.578851,0.019531,-670.850220,180.383789,0.000300
208,-8.860963,0.126286,0.012381,0.989380,1701,0.002995,10,1.000000,1644,906,0.027390,0.289822,0.538479,0.011765,-684.445007,170.218307,0.000300
209,-8.382727,0.138040,0.015226,0.990346,1684,0.002447,10,1.000000,1646,914,0.036954,1.020964,1.040481,0.125000,-700.710022,161.372421,0.000300
210,-9.249834,0.122793,0.011356,0.993646,1839,0.003853,10,1.000000,1764,796,-0.001486,0.330575,0.574957,0.000000,-601.317505,241.538498,0.000300
211,-9.187507,0.117064,0.010575,0.993600,1705,0.002809,10,1.000000,1649,911,0.000315,1.672926,1.321716,0.210938,-634.140869,223.320740,0.000300
212,-8.639178,0.125103,0.015005,0.986503,1637,0.001769,10,1.000000,1633,927,-0.001081,0.148714,0.385634,0.000000,-605.834534,236.242706,0.000300
213,-10.235096,0.111493,0.019053,0.986970,1693,0.003314,10,1.000000,1672,888,-0.000650,0.413131,0.642753,0.000000,-621.782898,217.692307,0.000300
214,-10.729654,0.101745,0.010266,0.983748,1666,0.002482,10,1.000000,1640,920,-0.001352,0.211195,0.459760,0.007812,-652.588867,178.488373,0.000300
215,-9.092084,0.126092,0.012529,0.991831,1722,0.003944,10,1.000000,1662,898,0.030210,0.249423,0.499422,0.000000,-662.611206,186.602234,0.000300
216,-10.009462,0.108109,0.016953,0.993376,1727,0.004045,10,1.000000,1689,871,0.025957,0.382262,0.623964,0.023438,-659.555237,190.298126,0.000300
217,-9.371051,0.110607,0.012014,0.983566,1675,0.001909,10,1.000000,1630,930,0.034131,0.792602,0.890500,0.023438,-679.803650,179.612579,0.000300
218,-8.226532,0.141298,0.010310,0.991659,1679,0.004007,10,1.000000,1626,934,0.025316,0.524658,0.727258,0.023438,-626.137085,192.630722,0.000300
219,-9.191563,0.128839,0.008530,0.989539,1681,0.002904,10,1.000000,1670,890,0.014185,0.140041,0.374220,0.000000,-649.449463,194.089355,0.000300
220,-9.253291,0.124804,0.015861,0.987980,1662,0.002127,10,1.000000,1651,909,0.038767,0.326245,0.571179,0.000000,-688.122192,170.433762,0.000300
221,-9.226089,0.122419,0.008388,0.991468,1784,0.003525,10,1.000000,1723,837,0.009975,0.339964,0.583064,0.000000,-628.601196,205.549423,0.000300
222,-9.904307,0.101486,0.011281,0.991910,1669,0.003978,10,1.000000,1637,923,0.020056,0.977945,1.002141,0.078125,-683.672119,190.863663,0.000300
223,-9.888768,0.121935,0.016181,0.992524,1702,0.003246,10,1.000000,1697,863,-0.001503,0.352703,0.593972,0.007812,-646.348450,198.296936,0.000300
224,-8.827045,0.125373,0.008188,0.984935,1741,0.001837,10,1.000000,1695,865,-0.001100,0.099572,0.315550,0.000000,-625.127319,208.264938,0.000300
225,-9.620753,0.104562,0.012086,0.992870,1669,0.001991,10,1.000000,1652,908,0.006826,0.091633,0.302710,0.000000,-654.477356,195.159042,0.000300
226,-8.772987,0.130054,0.011625,0.991070,1695,0.000129,10,1.000000,1660,900,0.000131,0.089958,0.299930,0.000000,-621.174866,204.491837,0.000300
227,-8.504852,0.140378,0.016530,0.990979,1744,0.003424,10,1.000000,1711,839,-0.007383,0.127912,0.357648,0.000000,-599.262329,200.652893,0.000300
